,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,url,question
1285,1285,2298,2298,aritmia,/komunitas/topic/jantung-berdebar-49,",saya umur 23thn
2hari ni saya merasa detak jantung saya agak aneh,tiba2 jantung saya macam tersentak
detak jantung biasa normal aja..tp sesekali bs tersentak gt ..sperti terhenti sekejap
frekuensinya lumayan agak sering dalam sehari,
tiap bangun pagi jg kaki saya kaku gt
kira2 saya knapa ??
trim's"
729,729,529,529,serangan-jantung,/komunitas/topic/apakah-jantung,"..sya a, a tiap habis buang air kecil dada kiri nya selalu ngerasain sakit. itu  ?mohon pjlasan nter.trims
"
1395,1395,2408,2408,aritmia,/komunitas/topic/jantung-sering-berheti-sejenak,",  , jantung saya sering berhenti sejenak, dan itu sangat mengganggu aktivitas yang sedang saya lakukan, padahal saya masih 17 tahun, dan saya tidak merokok.apa nama penyakit saya ini ? penyebabnya apa ? dan apa solusi untuk mengatasi penyakit saya ini"
375,375,100,100,penyakit-jantung-koroner,/komunitas/topic/penyakit-jantung70d51b,"apakah penyakit jantung koroner bisa disembuhkan total? dan bagaimana cara penyembuhan yang tepat selain mengkonsumsi obat2an?
"
899,899,774,774,gagal-jantung,/komunitas/topic/biasakah-penderita-jantung-bengkak-di-sembuhkanbagaimana-cara-penyembuhannya,"ass.wr wab slmt mlm    saya menderita jantung bengkak dn saat ini saya sedang hamil.tapi saya harus mengkonsumsi obat jantung seumur hidup..apakah berbahaya atw tidak kpda janinya.?? dn apakah penyakit saya ini bisa sembuh total? klw bisa dengan cara bagaimana??
smoga saya dapat jwaban dari   wass.wr.wab
"
895,895,770,770,gagal-jantung,/komunitas/topic/hati-bengkak,"permisi   , adik saya kan awalnya punya riwayat penyakit katup jantung bocor, dan setelah diobati berbulan2 sekarang jadi hatinya yg bengkak. setiap hari itu ngeluh kalo perutnya sakit. nah itu untuk mengurangi rasa sakitnya bagaimana ? terimakasih.
"
470,470,195,195,penyakit-katup-jantung,/komunitas/topic/bagaimana-cara-penyembuhan-jantung-katup-bocor,"adakah solusi selain di oprasi ?
"
1233,1233,2246,2246,aritmia,/komunitas/topic/detak-jantung-27,"slamat ,
saya ingin mekan tentang denyut jantung sa, ada 2 peran yang pertama gini  jadi detak jantung saya 80/menit itu normal tidak ?
nah yang kedua, jantung saya hampir tiap hari merasakan detak jantung menjadi cepat dari sebelumnya bahkan detak jantung yg cepat ini biasanya diawali dengan jantung saya merasa seperti seerrrrr abis itu dilanjut detak jantung saya mempompa lebih kencang dari detak jantung normal, namun pernah saya merasakan hampir tidak ada detak jantung setelah merasakan seeerrr tersebut  ...
jadi saya harus gimana ?"
1641,1641,2654,2654,serangan-jantung,/komunitas/topic/apa-boat-sakit-dada-kiri, sering sakit didada kiri setiap sampai pergelangan tangan klu ada masala besar humans soloing 
633,633,433,433,aritmia,/komunitas/topic/lemah-jantungd0e8dd,"sya sering berkeringat dingin terutama dibagian telapak tangan n kaki. sya jg sering pingsan. sya jg sering merasakan sesak nafas n kalau jln nafas serasa ngos2n. sya pernah dkasih obat kendaron sama  jantung. apakah sya pny penyakit lemah jantung
"
80,80,1039,1039,stroke,/komunitas/topic/baru-terdeteksi-stroke,"  sy mau ..ibu sy baru aja di diagnosa stroke ringan..ini lgi dirawat di rs krn gula darah rendah dn jantung...kaki kanan dan tangan kanan klo digerakkan sm orang kesakitan tp tdk bs gerakkan sendiri..dn blom bs angkat kepala peran sy..apa benar itu gejala stroke dan bagaimana pengobatannya dn apa bs sembuh? ..terimakasih atas jawabannya
"
316,316,41,41,penyakit-jantung-bawaan,/komunitas/topic/penderita-jantung-bawaan-2,"hay   .. sejak usia 2bln diketahui bahwa katub jantung tidak menutup dan kemarin di usianya yg ke 10 bln di eco kembali dan hasilnya masih sama.saya cemas  apakah ada makanan pantangan n.dan efek kaget apa juga berpengaruh .trimakasih
"
942,942,817,817,gagal-jantung,/komunitas/topic/apa-ini-akibat-sakit-jantung-yang-dialami," , saudara saya (laki-laki) didiagnosis terkena sakit jantung, tapi sekarang kakinya bengkak besar dan gelap dan pada bagian kemaluan bengkak sangat besar, apakah ini efek dari sakit jantung yg dialami? soalnya sudah di opname berkali"" dan diagnosisnya masih sama tapi tidak ada tindak lanjut yg lebih serius."
1494,1494,2507,2507,serangan-jantung,/komunitas/topic/jantung-ringan-2,"
slmt ,saudara saya laki-laki dia berumur 49 tahun dia divonis ka jantung ringan , jika badan dia terkena panas dadanya terasa sakit , pengobatannya gimana  ?
terimakasih"
1683,1683,2696,2696,serangan-jantung,/komunitas/topic/cedocard-obat-apa,"met .  barusan priksa ke dr prak tek umum n di diagnosa kena serangan jantung, saya dik asih surat pengantar ke dr spesialis tp blm ada duit jadi saya tunda dulu,saya dikasih obat propranolol dan cedocard. peran saya kena penyakot jantung macam apa kira2,gejala yg saya rasakan dada psrti tertekan,sakit dari ulu hati sampe lehersprti tecekik.Ã£ÂÃ¢Â Ã£ÂÃ¢Â  trimakasih atas jawabanyaÃ£ÂÃ¢Â  (slamet)"
1191,1191,2204,2204,gagal-jantung,/komunitas/topic/tangan-dan-kaki-selalu-keringatan," maw  ..kik dari sampai sekarang (22thn)
tangan dan kaki saya sering keringatan y..megang apa apa keringatan...hampir tiap hari ...itu  y..??"
1751,1751,2764,2764,serangan-jantung,/komunitas/topic/sakit-pada-dada-kiri-di-area-bawah-payudara," ,   . belakangan ini dada kiri di area bawah payudara saya sering sakit ? lalu saya juga mudah lelah . terkadang baru jalan sebentar sudah ngos ngosan seperti yang habis lari jarak jauh .   ? terimakasih , sebelumya .  ..."
326,326,51,51,penyakit-jantung-bawaan,/komunitas/topic/jantung-bayi-berisik,", usia bayi saya 4 bulan jantung nya berisik seperti ada angin n, di setiap detakan jantung nya,?
"
1307,1307,2320,2320,aritmia,/komunitas/topic/pusing-mual-lemas-setelah-makan-apakah-tanda-penyakit-jantung,",  banyak . usia saya 29. saya tidak merokok. saya baru pulih dari tipes setelah sekitar 1 bulan. dari tipes yang saya alami saya terdiagnosa tbc jg dari hasil igra positif. pasca pengobatan tipes saya makan yang lunak2 dan lembut sesuai anjuran. kemudian beberapa hari ini saya mulai mencoba makan normal. tapi yang saya rasakan adalah pusing, sesak dan terkadang mual. walau hanya semangkok nasi bersama ayam steam hainan dan supnya. tapi saya berusaha habiskan karena berat sudah turun banyak pas tifoid. karena gejala pusing dan sesak nafas saya coba pergi ke  emergency di rumahsakit. karena hingga terasa ingin pingsan kalau berdiri, seperti mau roboh dan jantung di dada kiri terasa lemas..  hanya memberi obat lambung. memang jika ada gejala ini berangsur2 dapat pulih setelah 1jaman beristirahat di sofa atau ranjang.. tapi kalau berdiri masih lemas dikit. saya takut apakah saya jadi ada penyakit jantung seperti aritmia? ataukah gerd yang menyesakkan jantung? haruskah saya periksakan jantung saya? ataukah dampak pasca pemulihan tifoid? ataukah karena tbc? karena sesak nafas banget dan pusing. terkadang setelah makan gejala ini tidak terlalu parah tapi terkadang terjadi jg bahkan ketika hanya minum air 1-2gelas. sebelum terkena tifoid gejala ini masih terkendali dan hanya terjadi apabila sangat kekenyangan.
hasil darah saya normal kecuali leukosit yang turun karena pasca tifoid dan tensi juga normal.  banyak . terimakasih ."
1234,1234,2247,2247,aritmia,/komunitas/topic/jantung-berdetak-tidak-enak," .
saya niken tasya,umur 19
,sayaa agak bingung menjelaskannya,dulu saya pernah mengalami jantung tiba2 berdetak tidak enak dlm selang skitar 1-2 dtik,stelah itu kmbali normal,selang waktuu pun lama bisa 3minggu smpe 1 bulan hnya skali,munculnya sangat tiba2,pas tidur bisa pas bljr bisa jd bukan krn stress sja,sya sudah mengecek tentang ini mungkin bisa jadi ini aritmia,tetapi setelah saya lihat2 kebanyakan aritmia didampingi oleh asam lambung,sedangkan saya tdk mmiliki asam lmbung hanya magh biasa saja,apakah itu aritmia?lalu baru2 ini detak jantung saya tidak enak dlm waktu selang dekat2 misal saya menunduk trlalu lama tiba2 detak sperti berhenti jika sy brdri lg kmbli normal stlh sya nunduk kmbli nimbul lagi,padahal dlu tidak seperti itu,apakah ini masih disebut aritmia ?mohon penjelasann,terimakasih"
158,158,1406,1406,stroke,/komunitas/topic/lumpuh-kaku-15-tahun-apakah-bisa-diobati,", 20 tahun yg lalu saya pernah jatuh dalam posisi duduk. punggung saya sering terasa sakit setelah itu. 5 tahun setelah itu saya lumpuh tak bisa jalan. tubuh saya kaku, persendian kaku tak bisa di putar layaknya org normal.

persendian punggung dan pinggul tak bisa bergerak yg membuat saya tak bisa duduk.

sekarang telah 15 tahun lamanya saya menderita itu.

yg saya kan, apakah kalau tiap persendian saya dioperasi , persendian bisa normal lagi dan saya bisa jalan lagi?

terimakasih atas jawabannga.
"
1401,1401,2414,2414,aritmia,/komunitas/topic/apakah-katub-bocor-dapat-mengakibatkan-aritma,", saya ada katub bocor dijantung didiagnosis sudah membaik keadaannya ol  jantung, namun kerap kali saya mengalami aritma terutama bila kecapean, saat detak tidak teratur yg saya rasakan lemas dan sesak juga ditambah telapak tgn saya basah.   langkah apa yg harus saya lakukan bila mengalami hal tsb lgi, sringkali dibw ke  aritma sdh kembali normal jd tidak terdeteksi."
435,435,160,160,kardiomiopati,/komunitas/topic/sakit-ulu-hati-dan-dada-sesak," , saya ibu rumah tangga berusia 24 thun. saya punya 2 anak, yg pertama berusia 21 buln dan yg ke 2 baru 3 bulan. yg ingin saya kan pada  adalah mengapa jantung saya sering terasa sesak secara tiba2 n ulu hati terasa sakit, sesak. terimakasihttd euis
"
1648,1648,2661,2661,serangan-jantung,/komunitas/topic/thalasemia-3,knp jntung dan pngng sering sakit..mintak pnjelasan doc
456,456,181,181,penyakit-katup-jantung,/komunitas/topic/jantung-bengkak-tapi-tensi-rendah,", sy ingin  apa yg sebenarnya istri sy alami.. awal cerita tgl 13 oktober 2019 istri sy melahirkan normal, beberapa hari setelah itu opname krn tipus selama 12hari, 6hari kemudian opname lagi krn ngeluh dada sesak, hasil rontgen mengatakan ada infeksi paru2, rontgen ke 2 jantung bengkak, sy searching tentang jantung bengkak biasanya disertai tensi tinggi, tapi justru istri sy tensi nya rendah, kira2 apa penyebabnter?dan seberapa berbahaya nya jika jantung bengkak ini karena sy sangat takut dan kuatir, terimakasih ..Ã°ÂÂÂÃ°ÂÂÂ
"
186,186,1311,1311,stroke,/komunitas/topic/gejala-stroke-6,"  kena gejala stroke umur 57thn..pusing2,kaki kiri kaku,tekanan darah 160
tp udah q beliin obat dari apotik capsule mecobalamin sama brainact citicoline
apakah bisa meringankan gejala2.n !
..
"
716,716,516,516,serangan-jantung,/komunitas/topic/jantung-goyang-dan-berdebar-cepat,", . mau tan,  umurnya 55 tahun. sekitar 2 bulan terakhir ini sering sekali mengalami jantung goyang/ berdebar cepat. terkadang kalau jantung lagi berdebar cepat, tubuh seperti akan jatuh. dan pada saat bersamaan pasti berkeringat juga.  juga sedang rutin meminum obat simvastatin dan amblodipine namun tidak meminumnya disaat yg bersamaan. kira-kira penyebab jantung  goyang apa ? 
"
1385,1385,2398,2398,aritmia,/komunitas/topic/apakah-saya-punya-penyakit-jantung-2," , sriningsi hamzah umur 18 tahun, gini  sudah 2 thn saya sering mengalami sakit kepala, pusing, mual, jantung sering berdegup kencang, kaki dan tangan gemeteran, sering berkeringat walaupun tidak melakukan olah raga atau aktivitas, dan juga mudah lelah. apakah saya termasuk penderita jantung ?"
657,657,457,457,aritmia,/komunitas/topic/hiperkalemia-dan-hipokalemia,"hiperkalemia dan hipokalemia dapat menyebabkan apa , selain aritmia?
"
1328,1328,2341,2341,aritmia,/komunitas/topic/aritma-jantung-2,  apakah ct scan jantung bisa mendeteksi aritma jantung? dan sebenarnya ct scan jantung itu bisa melihat kelainan apa saja ya? terimakasih
1599,1599,2612,2612,serangan-jantung,/komunitas/topic/sakit-me-dadak,",saya faris ingin 
saya sering mengalami sakit yang menusuk pada dada sebelah kiri. sakitnya perih sampai tembus ke punggung. saat itu juga nafas saya pendek dan hanya bisa membungkuk. jika badan saya tegakkan,maka akan terasa lebih sakit.
apakah itu gejala serangan jantung ?"
1467,1467,2480,2480,serangan-jantung,/komunitas/topic/gejala-apa-yaa-dok,". jika mendengar suara sedikit keras dan mengagetkan membuatnya sesak nafas dan susah nafas..
dan terasa nyeri di dada. berkeringat. dan lemas tdk bs apa. apa. ini terjadi berulang ulang dalam hitungan (+/-) 12 jam. pasca kaget
hingga membuatnya harus tdr dalam keadaan duduk.. sulit bernafas dll..

mohon jawabany.
best regards.. dr
from dina jkrta.
termaksh..."
1226,1226,2239,2239,aritmia,/komunitas/topic/apa-itu-cardiac-arrhythmia-sinus-bradycardia-with-sinus-arrhythmia," ,  ? pada saat saya sakit pertama saya kena cardiac arrhythmia. lalu waktu rekam jantung kedua saya kena sinus bradycardia with sinus arrhythmia. mohon penjelasannya dan apakah jenis penyakit tersebut bisa sembuh? "
1481,1481,2494,2494,serangan-jantung,/komunitas/topic/nyeri-dada-127," kalo menangis sering mengalami nyeri di dada bagian kiri yang menjalar sampe ke tangan dan kaki, tp saya ga keringetan dan saya juga gak sesak nafas. nyeri tersebut langsung ilang ketika saya uda ga nangis lagi. kira"" ini nyeri biasa atau ada hubungannya sm jantung ?"
1014,1014,889,889,aritmia,/komunitas/topic/aritmia-jantung-3," , , apakah aritmia pada jantung berbaha?
tadi saya pergi ke , lalu  bilang ritme detak jantung tidak teratur, dan harus melakukan rekam jantung ( belum di lakukan )
apakah aritmia berbaha?
gejala yg saya rasakan terkadang suka terasa tertusuk di dada tengah, tapi cenderung ke kiri, di ikuti dengan nafas sesak. sekarang untuk bepergian naik motor pun ikut sesak seperti ada yg berbeda
"
1563,1563,2576,2576,serangan-jantung,/komunitas/topic/kepala-terasa-dingin, kepala saya terasa dingin di sebelah kanan itu knala ya
660,660,460,460,aritmia,/komunitas/topic/berapa-lama-efek-kopi-membuat-palpitasi-jantung--,".  kondisi saya termasuk obes dengan imt > 30, kemarin sabtu sy minum kopi kemasan, saya dulu ada riwayat lambung. nah kemarin pada saat saya konsumsi kopi dipagi hari itu tidak terjadi apa2, tp kemudian siang hari dada sbelah kiri agak terasa nyeri, sesak dan jantung tiba2 palpitasi, dan sangat gugup dan berkeringat dingin lanjut muntah, stelah itu badan enakan, cuman sampai skrng 03/03/20 masih lemas dan detak jantungnya masih cepat (palpitasi),itu bagaimana ? mohon penjelasan dan sarannya
"
403,403,128,128,penyakit-jantung-koroner,/komunitas/topic/dada-dan-tenggorokan-sesak-semua-badan-nyeri-dada-sering-berdebar-kepala-pusing-dan-lemas,",  apakah hal yg saya alami seperti dada dan tenggorokan sesak, badan terasa nyeri dan capek semua, sering berdebar, kepala pusing apalah gejala asam lambung.saya mengalami serangan panik dan ketakutan serta kebingungan  menghadapi penyakit saya ini, karena rasanya badan capek dan ingin tiduran saja, bagian perut nyeri tapi tidak hebat.apakah saya harus kembali berkonsultasi le  terdekat ??saya kemarin sudah ke ugd terdekat dan sdh selama seminggu ini saya mengalami hal yg diatas,  hanya bilang sy terkena asam lambung.memang sebelumnya saya pergi traveling yg lumayan melelahkan dan hobi olahraga.walaupun capek terkadang tetap saya sempatkan. hanya menyarankan saya untuk tidak stress, istirahat, tidak terlalu capek, mengatur pola makan dan minum obat.mohon masukann, terimakasih
"
1397,1397,2410,2410,aritmia,/komunitas/topic/jantung-14," penderita aritmia dengan keluhan kadang2 berdebar dan pusing nyeri dada.saya sudah berobat poli jantung 8bulan tpi aritmia saya tidak bisa sembuh total.kadang2 masih suka kambuh.dan saya dirujuk ke rs jantung harapan kita oleh  jntung saya untuk tindakan ablasi 3d.
detak jantung saya normal antara 60~100 denyut per menit tpi msih sering berdebar dan kalo berdebar detak jntung saya hilang.
yg mau saya kan
1.gmn cara  menangani saya kalo pas tindakan jantung saya normal/tidak kambuh??
2.klo saya tidak ablasi resiko apa yg akn saya alamai? soalnya saya seorang pkerja berat"
783,783,583,583,penyakit-jantung-bawaan,/komunitas/topic/asd-pada-jantung,"  , kata  mungkin saya akan minum obat seumur hidup karena saya mempunyai penyakit jantung sejak lahir tapi saya baru merasakan mempunyai penyakit itu sejak lulus sma dan mulai bekerja.
apakah saya bisa sembuh  dengan cara lain seperti kateterisasi jantung dan tindakan seperti semacamn?
"
60,60,1230,1230,stroke,/komunitas/topic/apakah-stroke-ke-2-bisa-sembuh-pasca-opname-rs,", apakah stroke ke 2 bisa sembuh pasca opname di rs ? saat ini saya sedang rawat jalan dan apakah tangan saya bisa pulih seperti semula ? serangan pertama hanya mata yang turun
"
357,357,82,82,penyakit-jantung-koroner,/komunitas/topic/leukosit-double," ,  , apakah leukosit double dan leukosit tinggi itu sama ? jika beda apa bedanya ? dan apakah penderita leukosit double terlalu beresiko untuk dipasang ring jantung ? terimakasih
"
468,468,193,193,penyakit-katup-jantung,/komunitas/topic/injap-jantung-berlubang,"hi. saya nak bertaya bagi pihak  yg berumur 51 tahun. selepas dia discan dengan ecg, didapati injap jantungnya disyaki berlubang. symptoms 2-3 minggu lalu: sakit dada sikit, batuk(kering), badan rasa lemah dan cepat letih1. jadi apakah rawatan yang sesuai? 2. perlukah dimasukkan camera untuk tentukan kaedah rawatan yang sesuai? 3. kalau dibiarkan tanpa rawatan, apa yg akan berlaku dan risikonya?
"
